ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,high,low,medium,left
8182,0.84,0.71,4,222,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8183,0.89,0.77,4,269,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8184,0.59,0.87,4,183,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8185,0.57,0.72,3,206,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8186,0.53,0.49,3,158,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8187,0.83,0.89,4,136,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8188,0.51,0.66,4,182,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8189,0.78,0.61,4,268,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8190,0.52,0.69,3,144,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8191,0.42,0.5,5,286,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8192,0.61,0.38,2,268,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8193,0.85,1,3,255,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8194,0.17,0.85,6,245,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8195,0.79,0.52,3,134,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8196,0.56,0.98,3,251,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8197,0.5,0.73,5,165,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8198,0.51,0.53,3,223,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8199,0.77,0.67,4,225,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8200,0.84,0.9,3,196,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8201,0.21,0.49,3,253,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8202,0.65,0.57,5,222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8203,0.95,0.87,4,135,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8204,0.8,0.75,4,217,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8205,0.77,0.85,5,192,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8206,0.57,0.7,3,172,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8207,0.92,0.55,4,183,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8208,1,0.71,5,186,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8209,0.85,0.67,4,163,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8210,0.57,0.8,4,262,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8211,0.66,0.68,3,202,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8212,0.85,0.8,4,248,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8213,0.99,0.5,5,214,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8214,0.91,0.82,4,260,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8215,0.96,0.97,4,260,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8216,0.49,0.52,4,251,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8217,0.39,0.85,5,179,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8218,0.87,0.74,4,178,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8219,0.19,0.85,6,210,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8220,0.9,0.83,3,273,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8221,0.5,0.5,5,166,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8222,0.7,0.9,5,246,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8223,0.52,0.55,5,192,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8224,0.71,0.69,3,274,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8225,0.4,0.41,3,232,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8226,0.96,0.53,3,158,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8227,0.86,0.92,5,137,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8228,0.68,0.85,3,209,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8229,0.56,0.64,3,206,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8230,0.65,0.56,3,230,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8231,0.98,0.61,5,239,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8232,0.18,0.51,5,159,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8233,0.66,0.65,4,244,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8234,0.14,0.51,5,259,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8235,0.94,0.8,5,245,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8236,0.56,1,3,141,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8237,0.56,0.8,5,202,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8238,0.59,0.89,5,143,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8239,0.63,0.62,4,286,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8240,0.97,0.88,5,173,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8241,0.76,0.7,5,195,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8242,0.85,0.58,4,167,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8243,0.23,0.73,5,197,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8244,0.68,0.62,3,255,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8245,0.71,0.73,3,274,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8246,0.5,0.59,3,192,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8247,0.61,0.7,3,225,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8248,0.99,0.65,3,209,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8249,0.97,0.86,5,222,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8250,0.82,0.71,5,208,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8251,0.72,0.68,5,162,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8252,0.53,0.74,3,135,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8253,0.55,0.87,4,200,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8254,0.52,0.53,4,159,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8255,0.8,0.81,5,156,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8256,0.51,0.95,4,169,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8257,0.66,0.65,4,154,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8258,0.56,0.43,2,169,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8259,0.5,0.84,3,233,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8260,0.94,0.78,3,218,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8261,0.42,0.8,4,279,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8262,0.6,0.61,3,195,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8263,0.55,0.71,4,223,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8264,0.76,0.72,3,275,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8265,0.84,0.74,3,234,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8266,0.33,0.62,4,113,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8267,0.61,0.95,3,133,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8268,0.91,0.93,5,158,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8269,0.73,0.74,4,214,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8270,0.87,0.67,4,272,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8271,0.38,0.42,2,127,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8272,0.8,0.51,4,141,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8273,0.69,0.8,5,263,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8274,0.99,0.92,5,174,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8275,0.92,0.76,5,246,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8276,0.6,0.88,3,201,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8277,0.89,0.93,3,181,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8278,0.91,0.93,3,238,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8279,0.35,0.52,3,167,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8280,0.88,0.68,5,224,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8281,0.66,0.69,3,182,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8282,0.21,0.55,4,189,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8283,0.78,0.64,3,169,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8284,0.21,0.96,4,287,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8285,0.64,0.94,3,150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8286,0.68,0.95,4,146,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8287,0.99,0.87,4,162,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8288,0.85,0.55,4,158,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8289,0.86,0.51,3,185,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8290,0.89,0.98,3,214,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8291,0.49,0.85,4,200,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8292,0.76,0.97,4,219,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8293,0.79,0.87,3,218,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8294,0.89,0.64,4,237,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8295,0.34,0.51,3,105,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8296,0.81,0.92,3,251,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8297,0.96,0.7,3,227,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8298,0.7,0.87,3,158,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8299,0.92,0.61,4,252,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8300,0.5,0.76,4,198,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8301,0.75,0.72,2,192,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8302,0.42,0.38,2,139,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8303,0.29,0.4,6,205,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8304,0.91,0.48,3,224,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8305,0.55,0.97,4,267,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8306,0.57,0.81,4,200,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8307,0.27,0.48,3,97,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8308,0.7,0.43,6,253,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8309,0.63,0.68,4,191,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8310,0.97,0.63,5,199,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8311,0.28,0.52,3,127,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8312,0.7,0.6,3,187,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8313,0.83,0.51,4,215,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8314,0.22,0.76,4,176,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8315,0.55,0.47,3,194,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8316,0.33,0.77,3,216,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8317,0.5,0.78,4,185,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8318,0.93,0.88,5,140,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8319,0.77,0.66,3,260,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8320,0.93,0.97,5,137,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8321,0.72,1,4,151,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8322,0.78,0.53,3,152,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8323,0.55,0.75,4,166,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8324,0.39,0.86,3,261,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8325,0.67,0.78,3,235,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8326,0.61,0.89,3,201,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8327,0.6,0.69,6,250,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8328,0.48,0.64,4,146,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8329,0.75,0.84,4,195,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8330,0.87,0.58,4,259,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8331,0.51,0.54,4,166,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8332,0.63,0.9,4,188,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8333,0.6,0.57,3,203,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8334,0.7,0.99,3,167,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8335,0.5,0.99,2,258,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8336,0.59,0.51,2,126,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8337,0.52,0.39,6,246,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8338,0.55,0.49,3,205,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8339,0.81,0.62,5,201,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8340,0.94,0.98,4,197,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8341,0.98,0.61,3,272,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8342,0.83,0.84,4,206,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8343,0.93,0.62,3,184,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8344,0.99,0.54,3,199,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8345,0.55,0.57,4,220,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8346,0.96,0.83,3,233,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8347,0.28,0.77,3,221,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8348,0.97,0.6,6,168,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8349,0.8,0.78,3,251,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8350,0.75,0.55,2,188,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8351,0.89,0.88,3,203,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8352,0.6,0.76,5,168,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8353,0.73,0.98,3,227,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8354,0.88,0.75,4,159,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8355,0.5,0.7,3,159,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8356,0.53,0.78,5,275,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8357,0.95,0.43,6,283,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8358,0.94,0.53,5,169,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8359,0.49,0.8,3,227,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8360,0.59,0.57,3,147,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8361,0.51,0.91,3,227,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8362,0.66,0.66,4,166,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8363,0.76,0.94,4,168,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8364,0.12,0.59,3,229,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8365,0.84,0.65,3,134,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8366,0.94,0.81,3,196,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8367,0.63,0.84,4,181,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8368,0.79,0.99,4,177,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8369,0.85,0.68,3,272,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8370,0.74,0.52,3,213,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8371,0.23,0.75,6,220,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8372,0.62,0.51,4,274,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8373,0.36,0.56,6,242,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8374,0.7,0.83,4,182,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8375,0.57,0.75,5,172,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8376,0.83,0.99,3,226,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8377,0.71,0.96,3,132,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8378,0.23,0.72,6,121,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8379,0.59,0.69,4,207,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8380,0.69,0.61,2,141,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8381,0.63,0.81,5,189,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8382,0.9,0.59,6,269,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8383,0.31,0.57,4,200,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8384,0.92,0.62,3,199,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8385,0.96,0.87,4,213,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8386,0.66,0.51,6,105,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8387,0.48,0.97,4,141,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8388,0.15,0.55,3,255,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8389,0.59,0.79,3,217,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8390,0.66,0.85,6,165,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8391,0.69,0.92,5,220,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8392,0.65,0.79,4,241,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8393,0.58,0.94,5,274,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8394,0.72,0.57,4,224,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8395,0.65,0.99,5,240,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8396,0.63,0.77,5,210,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8397,0.55,0.87,3,215,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8398,0.74,0.56,4,254,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8399,0.58,0.84,4,150,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8400,0.71,0.72,4,177,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8401,0.83,0.37,5,101,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8402,0.63,0.52,3,183,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8403,0.56,0.61,3,224,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8404,0.88,0.55,3,263,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8405,0.82,0.55,3,207,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8406,0.69,0.72,3,243,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8407,0.57,0.54,3,157,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8408,0.75,0.69,3,242,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8409,0.6,0.98,4,265,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8410,0.96,0.92,3,196,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8411,0.75,0.67,4,135,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8412,1,0.61,6,270,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8413,0.92,0.97,4,201,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8414,0.84,0.93,5,225,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8415,0.82,0.77,4,205,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8416,0.74,0.42,3,131,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8417,0.21,0.39,2,118,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8418,0.62,0.64,5,187,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8419,0.54,0.48,3,275,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8420,0.55,0.97,5,125,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8421,0.84,0.55,4,270,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8422,0.61,0.56,2,123,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8423,0.64,0.53,3,281,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8424,0.92,0.51,3,223,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8425,0.86,0.87,3,268,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8426,0.6,0.74,4,174,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8427,0.86,0.92,3,162,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8428,0.55,0.51,3,192,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8429,0.54,0.58,4,178,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8430,0.49,0.9,3,250,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8431,0.98,0.72,3,262,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8432,0.55,0.55,5,194,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8433,0.64,0.5,3,146,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8434,0.54,0.53,4,245,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8435,0.58,0.45,3,131,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8436,0.57,0.37,3,108,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8437,0.65,0.64,5,206,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8438,0.6,0.4,3,146,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8439,0.59,0.45,2,171,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8440,0.77,0.5,4,173,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8441,0.55,0.49,5,240,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8442,0.5,0.6,4,199,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8443,0.43,0.77,3,237,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8444,0.58,0.84,3,258,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8445,0.66,0.68,4,269,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8446,0.7,0.8,5,245,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8447,0.82,0.54,4,164,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8448,0.49,0.49,4,256,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8449,0.99,0.79,4,213,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8450,0.96,0.73,3,193,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8451,0.7,0.57,3,179,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8452,0.22,0.89,6,278,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8453,0.91,0.52,3,256,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8454,0.18,0.76,5,173,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8455,0.84,0.68,4,179,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8456,0.66,0.38,4,145,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8457,0.49,0.65,3,168,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8458,0.88,0.89,4,213,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8459,0.69,0.91,6,150,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8460,0.83,0.75,3,262,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8461,0.56,0.84,4,149,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8462,0.95,0.77,5,139,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8463,0.56,1,3,272,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8464,0.93,0.73,3,252,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8465,0.84,0.52,3,232,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
